"","M.C.193","M.C.216","M.C.218","M.C.226","M.C.306","M.C.329","M.C.334","M.C.337","M.C.339","M.C.358","M.C.360","M.C.363","M.C.373","M.C.482","M.C.488","M.T.18","M.T.20","M.T.22","M.T.235","M.T.245","M.T.29","M.T.31","M.T.32","M.T.399","M.T.43","M.T.44","M.T.500","M.T.7","M.T.83","M.T.8"
"LOC132759052",6.82454469051101,7.67045288681639,7.75268915287698,6.55808063589353,6.72486819018625,6.45650086699102,3.94146602784668,7.07278668054533,5.39822533580014,7.20097323651387,6.64011846500921,7.36168293258353,6.19183212565315,7.09488291298853,7.12507083107917,5.83973323887097,5.02202676850865,6.22819173499876,5.65184279642253,5.80874551922625,6.12497003569912,4.46643427513387,6.74480784010104,5.35009352931983,4.85900579828908,4.93809214995363,6.28553819402933,4.56115202913649,6.66389428304776,5.34679963212033
"LOC132734395",8.38121067997258,9.93896025443349,9.1766751324705,8.61869989386208,9.64733563242335,9.98449338052788,9.86352192670844,9.04519397799388,8.53369418578416,8.7537127521837,8.81572989571879,9.219791034437,9.15463360010142,9.29881872693685,9.72762933315152,8.4471434880405,7.85055446869773,8.36658521081217,9.07578721803939,9.1686133591936,8.66097112769792,8.47770593825267,8.26392536900775,8.63670028295157,8.63688742215072,8.13435671930199,8.8516225685527,8.72818134293943,8.67935062988517,8.59897630254438
"LOC132745166",5.31016832819786,5.22667326322869,4.74687427144112,4.70737121648096,6.01055747722451,5.36356016845028,5.2454790666736,4.49849359846243,5.4306145014113,4.72587748158884,5.58418069580008,5.07442203776411,6.37922149105535,4.85136060260292,4.82180504162031,6.48062391542965,6.21331541362103,6.87824618995938,6.7796410031024,5.00528681334729,7.58810415981451,4.39205274389477,5.50703140099785,5.11826833889251,6.41043984355123,5.66440373464332,7.96843891440087,5.3130686164518,6.99083120355832,5.76302565628581
"LOC132729677",8.79117313445345,9.95725661101791,9.38987606806447,8.87178608567915,9.22745233554817,9.43126347015418,9.272967274261,9.82457603838027,8.13722911404584,9.40390008119423,9.35491343315273,9.65252724232552,9.07248806262798,9.13125962006269,9.72762933315152,8.8202869017771,8.39016674963452,8.31166776966403,8.88614712488401,8.49204484473845,8.99281247359028,8.78798789681583,8.35746617227471,8.8409941366937,9.02538822185723,8.73099552346592,8.98112177418078,8.85434417014982,9.17162765617655,8.37579716149837
"LOC132732296",7.75806683378818,8.50448130351276,8.22865543738334,7.93651485506851,8.65815621603741,7.85586438654998,8.10296651534683,8.01928765788159,8.09743419817624,7.8534316346455,6.52469108497705,7.42929733642613,8.69508181085868,8.0505715848693,8.29050027406114,9.47697276235927,9.24356244415379,8.6616921649892,9.51145524129596,7.88006057187981,9.03729188392606,8.25448918592299,8.76777333186516,9.04375530478582,8.90096867189511,8.35793447534648,7.86484645261117,8.34325988689403,9.05155094733188,8.96913927597085
"LOC132759609",3.06466200004524,0,2.12822661241972,1.86582377044753,3.3315836666496,2.90288589960199,2.02784890976286,1.37866791622993,1.95326120707533,2.70825924237838,2.75529734549945,2.95685338321665,3.1515533487697,3.95786099031871,5.37076241206614,6.48062391542965,5.09569684291033,2.52142792644009,5.43967709940533,4.04952101056059,4.6396558850305,5.90394318814201,4.19347190079349,3.97310397524589,2.35066036360791,6.07231218322512,1.66412834919064,5.37050999297575,4.20950622221519,3.86887514909799
"LOC132729160",4.34608020493279,5.03952187244298,4.74687427144112,5.03285543822816,5.50234007451268,4.15752448289372,4.49478330580404,5.04464039151959,5.29645211010488,6.9003352692485,6.10986952781987,6.17042604850679,4.97351415395905,4.58620943605031,6.37235276434563,5.08308145230009,3.7831586538444,4.17547695743514,4.09117998788941,5.29640004392285,1.99671955743814,3.59800435829553,4.93784451438427,3.80472871994134,3.20181470663915,4.51132873529954,3.27454267567575,2.73374212776537,4.8852686851375,4.42054043515821
"LOC132728236",7.70174985842754,7.03157969891438,6.82519099770827,6.79126103919072,7.40297825703175,6.90950269031834,7.21667073340651,7.33116926830359,7.71898973959408,6.91364395465176,7.23409758910895,6.214897484094,7.21512594108774,7.06907957592303,6.64826361109514,7.6003059081701,7.56302664689779,7.63115113228887,7.60490365552814,8.00630251373909,7.87828603488822,7.86528472748909,7.52235014237255,7.29975228815337,7.50323242545073,7.82596407928753,7.60840487411296,7.98706870653708,7.41346078848765,7.2993356792356
"LOC132740341",6.03251507677308,7.11691485421094,8.56039932783618,7.11402873495373,9.16805265792783,8.70378346347428,7.81820728530043,7.61053932495238,6.52296840466252,7.12291240010368,6.84648959907508,8.21127435281414,6.77020109413821,7.80695434284618,7.56826369125144,7.30887449248793,6.07444573242135,6.35059475685588,7.39501577513334,6.95737018280173,6.56552615317499,6.80851002271444,6.19926601236445,6.50710958230949,7.33633623002972,6.51904047967579,6.5588264593537,6.05309521194727,6.76510149809647,7.24643794612277
"LOC132742094",2.89644221334511,2.74295863960213,0,0.732217065474416,2.59390505686215,5.26975948297781,2.61587280912319,1.37866791622993,1.95326120707533,2.70825924237838,2.75529734549945,1.08907850790642,2.95596926555292,3.24508942271456,3.43582447708096,2.98653166997171,4.53167695934523,4.68121337248197,5.09734552457693,5.10898992201973,5.31766206325333,3.94875615323764,1.79530368506241,5.77157112640973,3.73354198434308,4.76378109129519,2.68325919000405,5.80485588359897,5.20642614369315,2.46900964214573
"LOC132746437",6.95875621497265,7.15199644520364,7.31718183173584,7.40038637875088,7.58809732115364,7.58111601550974,7.4880159655654,6.50169030971852,7.15693722342077,7.48572872206587,6.83442112262033,7.28031805467425,7.04093895155307,7.52320437939439,7.82587332252183,6.30220409006433,5.29651129492512,6.46342001626307,6.68640379313905,6.87150040594742,6.72358621261318,6.35923102353314,6.29316946460723,7.12303578807219,7.40775273771406,6.14524036212439,6.80258460744161,5.90544890956395,6.90472964113191,6.97450047623593
"LOC132722155",7.41307392390499,8.77962148932948,8.36276925157485,7.81045730450951,8.34160813041719,9.45276567303885,9.45270194924394,8.67055551423599,7.26865355470146,8.71242609061419,9.08639522703749,9.38701996934978,7.52852363724296,8.00366695803418,8.18084257993408,6.53550926897738,6.41385179617424,7.16234124605947,7.72698190004858,7.1880048893753,7.96142623035142,6.90527855226144,7.7491547165361,8.12233685583757,8.62194903183879,7.71654964582114,7.9558894045558,6.15468947254755,7.68286542908675,7.98175729222896
"LOC132713118",9.02079346469821,9.77610644152612,10.2677582276456,9.8793892327107,9.70070947082015,10.6380646282516,10.1675516494192,9.59756133078941,10.2181612062917,9.84180021472738,9.63438391245491,10.2616138438649,10.052902475768,10.5139367499833,9.86396480816243,8.66587345166201,9.07621162971535,9.29639940490752,9.09102583165433,8.8988638004371,9.86136238465783,9.36822896789014,8.95180066315544,8.91265851182379,9.80121039144551,9.10689877559808,9.90821301941626,7.82186395522166,9.8829401540614,9.6034388424488
"LOC132723766",3.21529946904567,2.14295277444784,4.32961539969839,5.41464187818187,4.40253297399287,4.81827192377094,5.70872232180801,5.66131442860845,2.75381381346591,4.30889299150434,3.75087322004032,4.33381576009965,3.1515533487697,4.43279344139471,3.57443380429882,4.50097394565709,3.59274028864321,5.28288482392861,7.14930761850751,5.00528681334729,8.26242518552364,5.95650603218878,4.58866043529325,5.79423548180938,7.56701698219161,5.97564086463947,3.69273031220181,5.55525479287635,4.74364812379676,4.07709133168071
"LOC132741637",6.52611810440034,7.35632303792812,6.47032109143372,7.31909034348406,7.44529090009799,9.03485444472767,7.64415658751405,7.39428635307497,6.02574328098661,7.00351793527765,8.83705646248644,7.20515342785832,7.21512594108774,8.10237359356049,7.52617910422019,5.88270246005441,5.16578707536409,7.03251001372438,7.04048524008363,6.64870374465897,6.97293911954089,6.54232706637881,6.1160561135755,7.41391532136036,6.23828643888504,6.92324432553711,7.27626125765885,5.74095145976672,6.13096427934413,6.22342897662135
"LOC132750696",3.59097065821876,4.50072484810292,4.97021766350452,3.61355870048401,4.18005572125506,5.40826839701646,5.59082481884611,3.78683192744079,4.33270276782029,3.94409455758203,3.64429881554841,5.56140634978791,4.0680031828056,4.06617886006098,5.20992328441983,2.15795937666433,3.59274028864321,5.13499328673191,4.3562725016953,2.19864454670348,1.58204692034842,3.45917897166517,3.33054588344459,3.13499679822558,2.53206907398451,2.99600095621335,3.10304002246736,2.89901819463164,2.89677910351234,2.96439009276682
"LOC132746012",8.93924662251253,9.12095113769444,9.2530708298706,9.08527532768737,9.56145697398042,9.31573473370308,9.45058803152419,9.68008559131496,8.83531866576469,9.08014553837257,9.01601138583723,9.63422351061879,9.15463360010142,9.01443759493556,9.45450110422628,8.65661855474574,8.64452836702694,8.86901908503642,9.28106410950179,8.95212737532909,8.76381879261213,8.8167063254292,8.60641490562785,8.88389027923112,8.63192512551243,8.74572765801869,9.03878602946618,9.03395720360593,8.95578213645666,9.04853613075519
"LOC132723296",8.84705453911037,9.57106120422185,9.08708995863533,9.91242920957142,9.33713727913169,8.89262834349568,10.3768354913937,7.78815537780677,8.39284862046775,9.36567463769201,9.27233238218289,9.78009661287504,9.28280293002362,9.23643143179553,9.96350990237378,8.87717271715358,9.20455026871863,7.86037465477199,7.81771281394421,8.29723019996966,7.45508093432432,9.40415449516452,7.94027038747862,8.55942149830767,8.82256083098325,8.33862857215548,8.6637706687661,8.66070591125838,8.6531836572191,8.8781791162131
"LOC132758975",4.88489270676616,6.96737974744383,7.06203576394306,5.62254584704816,6.05495665619029,7.72943209200877,6.7781391089237,6.48889467944299,5.39822533580014,7.46779604183496,6.73405689729387,6.67897752977449,5.8692793256795,6.98877929863239,6.61652557787541,6.11667508410149,5.29651129492512,5.17341157449107,5.04822375743236,5.42253294505708,5.16567114168046,5.70324653058043,5.37008729633384,6.31672862988868,6.31459477111652,6.03441738072859,5.66936945426448,5.71900508361799,6.54084609601484,5.53500652585321
"LOC132730855",4.52983077106045,5.22667326322869,5.68865495092923,4.94268098581672,6.58046756860426,4.60437716065203,4.55898594384658,4.33652478375707,1.54349231254338,6.27402867210509,5.962405350668,5.12190368183167,5.29660435642182,4.58620943605031,6.86635266622783,3.27158688830784,4.63412998146666,4.09770375001356,4.58013320465336,4.15019947510466,4.80313583850755,3.59800435829553,3.64740638880996,5.00624828989427,3.20181470663915,3.51938878909185,2.08876297918038,2.73374212776537,3.35203573326295,5.38645653269846
"LOC132743875",6.67655497717019,7.68649386436686,7.22264127758175,6.60782940741471,7.66888302226009,7.76424539378924,6.34033179100039,6.99347344156645,6.31314976900201,6.77468683242957,8.10922160446424,7.32157401800305,6.25703736787445,7.90501901116633,7.52617910422019,6.20397367810017,6.67646635426087,6.47884106488526,6.44210145427064,7.03841480746048,6.79007976221137,5.82132384499724,6.61747708418557,7.11405573935548,6.08695537759811,5.47934684456066,6.87102220635432,6.2648260492947,6.51201593443274,6.01151581363715
"LOC132742857",8.38518958730531,9.37714358092976,10.1211361515928,9.42760107776154,9.37703046015472,10.0209375161358,8.35882757924856,9.13005168736433,9.19010937167826,10.3202965683726,10.4046909736358,9.28902552212778,9.18566731361236,9.09336037393684,9.01145509233754,8.04061573857004,8.8123465900292,8.567468527009,8.57974815360425,7.83539971472678,8.15551107605777,8.19009646256274,8.58491448368422,9.31262753545712,7.89572683968981,7.95327473423139,8.51344794388413,7.58761540154011,9.70968383059035,9.58438279215619
"LOC132757649",6.92635560287508,7.70235844567398,7.61058438419642,7.41722655397319,7.9706834559952,8.91216297188519,7.83774970653644,7.25764015040838,7.25966725687954,8.72757648012706,8.84910300553794,9.26278859030889,6.75523332393224,7.77538864026948,9.42044244280611,5.62876317809924,5.50014791558946,5.8788800738649,7.34504648783906,6.71594657460705,5.28113899613091,8.45505009805575,6.18300355046748,7.75162685272073,7.91628055310546,6.35961899328298,8.04152644411838,6.0175759176636,5.37600850792124,6.4461913979499
"LOC132759828",8.10543863491369,8.02605562695364,7.58547735329966,8.23131266562402,8.06596670189696,8.00885838362048,7.94375201092305,7.57465694416484,7.5075315873741,8.03489465606474,7.68756279807649,7.74955042951322,8.24282003818134,7.70173459100516,7.30509051406952,8.65352034853924,7.98264309301386,8.29434072795941,8.3406028988082,8.02630918679362,8.81581307446609,8.67881183623775,8.04745712446742,8.21764002174842,8.11072897386607,8.72208348759672,8.49621751729772,8.55317917905124,8.10582636967312,7.73530369060183
"LOC132720366",9.22106361418442,10.0852813364144,9.70167047102532,10.0892103730584,10.2751583483725,10.9234547579071,10.0284996343354,10.3024357072357,9.51485160645343,9.59568926338223,10.3559236093801,10.4674662584735,9.57473298543249,10.1423987409362,10.8598057142412,9.28211142753217,8.844757451986,9.4193796780896,10.3449088741908,9.90637618531613,8.93521255628431,9.73273773418802,8.81602723249686,10.0293118742625,9.44587276116938,9.07225283397923,9.22549771905197,9.50070014765026,9.46088887614153,9.25544767965048
"LOC132727157",5.43824742860601,7.74127304450756,5.65686905352474,6.36328264360268,7.92954351995629,7.839633341157,6.01371344614915,8.23770212169272,6.39749813887148,6.39283073591796,6.39921909940467,6.59734336590698,7.19308072489545,6.63141139491722,6.97045424087044,6.23746582032485,5.55341462038896,6.07427020637285,6.05140298584706,6.23272257810887,6.70991166943569,4.95392736209069,4.63721749407143,5.15375544684552,5.76307945480327,6.37486212118305,6.26533827223852,5.88588360447826,6.83660411201697,5.90631980740137
"LOC132713096",6.68948406457764,6.8005338040825,6.60966925286899,6.29203124959151,5.56508593519793,6.06798159171647,6.20643105720486,5.41302953166154,5.84529652002464,5.09642872921786,6.16872866830594,4.81029639123021,8.93313809605337,3.84074560394617,6.56756970098958,4.19488747822757,4.63412998146666,4.31947368839227,5.6843573626883,5.00528681334729,6.01805964719773,5.73368415245258,4.37622663196443,5.11826833889251,3.65744571189959,6.67495352528889,5.15815679572452,4.22980026612078,5.20642614369315,3.16013164708628
"LOC132753131",6.63705762503212,8.64655203154358,6.96153742707409,7.08621855025116,7.21032409305404,8.26732302933938,7.91337512191428,7.12333889676761,6.79587193013829,6.84583775169951,7.59760005301211,8.50786089662477,6.74010863566393,6.91826977636111,7.35402786988798,6.57534503507515,6.52469652464834,6.56805822688684,6.83861137006486,7.1398445865405,6.65387928736283,6.91858762020184,6.53017619991301,7.12303578807219,6.33915956736975,6.63752629268261,7.0935635963869,6.18702427617502,7.31675387576374,6.22342897662135
"LOC132738510",5.78997837334059,8.00702059760256,7.12146826400684,7.33098831712364,6.65447377398753,7.24143668466437,6.70908071913275,8.2642264961855,5.79642369746778,6.77468683242957,7.63981940452327,7.18293837293664,6.19183212565315,7.06907957592303,8.10281485777328,6.74795223385889,5.41636832005522,6.24632664507334,7.18383104209301,6.79581898533102,6.06177901221671,5.87692572523373,4.48635006004,6.58716415518266,6.35128687588959,5.71319218092191,6.06955709095515,6.87363294040381,6.24046990194613,6.0613705463495
"LOC132760592",6.78894597056748,9.31916362913469,8.67987218779823,8.20569325316304,6.90545240824508,8.05879059566949,8.43778500258736,8.77174285587915,7.61713142103736,8.52135935363132,8.49766631792725,9.11222248316545,8.26412364994954,7.41469873582826,7.75476091283372,7.76438713836742,7.02651068738807,7.17186059454421,7.76548220897823,7.72547809532399,7.22447232192983,6.54232706637881,7.50936532707997,7.60550252791556,8.10357740235452,7.00389294099656,7.83088665267741,7.59967619580815,7.42123454879015,7.81738966688262
"LOC132721308",8.94734278807548,10.6148053812364,10.3383423428246,9.42065843785256,10.4285691393294,10.9501584663866,10.2967271422423,9.59009201371887,8.82925747822765,10.3706252477536,11.1858467687112,10.3859421842498,9.67754898675908,9.99088108093433,10.8384689392935,9.25170171626597,7.66335219574354,10.2599831057535,9.28371918527589,10.0484791543847,9.73878092444671,9.07920738347772,9.15722280524866,9.40387681242809,9.31266960327363,9.22935557072102,9.52002293571202,9.61354804327924,9.20803337634961,9.59711475168777
"LOC132747103",3.79615732323361,1.71271339524423,3.85670592753725,4.74342926981515,5.01039050022743,4.81827192377094,4.35711347686973,4.59717861623721,3.5276284230421,3.83640719755821,4.03019900093295,2.73051074276522,9.02335854825258,4.58620943605031,6.07826260269154,3.13608819388494,4.30196525219407,5.6797590296208,7.85389558438064,4.04952101056059,4.75067421456722,5.76349285487411,5.53292669043502,4.49979682475712,5.16409845280149,6.84877791088979,5.7295883434313,7.5693330258437,6.09253403546236,3.16013164708628
"LOC132746109",6.88199082524876,8.55340929466247,7.61058438419642,7.61994285202119,8.30070914509177,8.17331198597756,7.77155173254135,8.13878086775703,6.92652782097983,7.04038505101718,7.77855604661501,8.06710799211157,6.21389628420495,6.88907191575893,8.24452080460214,6.68864942247181,5.65438789180647,6.53892792411431,8.02867793120602,6.54157082615151,6.84115257364234,6.03192515525325,6.75584491749967,6.89039579420606,6.8641808922497,6.75868327398287,6.89751337822205,7.32970533530986,7.66987310250707,6.42730316362266
"LOC132754368",0,3.49184699615233,4.55327759551387,3.26235341330802,4.59524167221297,2.90288589960199,4.55898594384658,4.15404503691662,3.265657054122,1.68442849326187,3.85011346895626,1.70255214920182,4.48576029958886,3.84074560394617,3.57443380429882,3.13608819388494,4.77533798256587,3.51491782697473,4.18506152687834,5.29640004392285,7.93815673604786,4.46643427513387,5.9529975323722,4.55392566236407,3.73354198434308,3.72369471798015,3.27454267567575,4.83043485581296,7.08192428923337,2.73785867082455
"LOC132759803",9.8324322165857,10.3772942316987,10.4187232427796,9.71773406266447,8.69719902817616,11.024736677666,10.1124589671785,10.7666170841546,9.65166071240307,9.63639413151403,9.68062023996568,10.7559517990791,8.70290369717496,10.0530812539611,10.8547135935721,9.10064421820358,8.2759623251469,9.82285499722786,10.1389219457247,9.2360227166038,8.97004771885154,9.22827404922453,8.8317597544393,9.60314851310932,9.66331595645772,9.31086858232745,9.50932709786446,8.83151377396919,9.53620074930736,9.69116375667411
"LOC132715395",4.92916969147034,4.98867820233082,3.47448702896128,4.23665556631606,4.7107531455435,4.75043715295903,3.20287263916806,4.08770187071263,4.64023971861427,4.38730561472078,4.74865605930378,3.74428944710328,5.45320004975803,4.78950015668784,4.57995014353818,5.60329800574409,5.26492385851741,5.75768495663411,7.56180214797158,3.94128607582626,4.6396558850305,6.2789493084636,4.53841198990253,3.61407372972175,5.78112167527823,5.36186196197458,6.71592928192424,5.12559846683692,4.69317380979823,5.30602175384148
"LOC132732829",6.81277578172974,9.09714758113614,8.03824016351553,8.21535392562935,8.81483155281204,7.70275949025945,7.21667073340651,8.55560933109755,6.16701128446163,7.01591194857863,8.26120309545187,7.99243280672263,6.8708405814907,7.22909836661717,8.27533602428584,7.06019127400136,5.65438789180647,7.11377889754926,7.56180214797158,7.1398445865405,6.4219401268044,7.45459412452429,5.08513301001383,7.76889408303344,7.49232200866279,6.50525400579401,6.63951528628865,6.82309149148305,7.31675387576374,6.519364471546
"LOC132718766",11.8493599781596,11.6864087209384,11.7651597399999,11.8810246097026,12.3527970449849,11.512015498773,10.795215801369,11.8753120663127,11.5460763169325,11.1999217033044,12.7526700102668,11.5343088740078,12.1431043278137,11.6920568981174,11.8623804173309,11.9480843503203,10.687213177363,10.5372553742756,11.9090664640522,11.6034182766288,11.2488827919332,11.2718983565103,10.8869906574183,10.6078291692727,10.7831600523036,11.1865670618916,11.001288132552,11.1313071191849,10.5253448174307,11.3885649957603
